學年度,學校,校系代碼,校系名稱,是否外加,招生名額,錄取人數,第一輪錄取人數,第一輪在校排名%,第二輪錄取人數,第二輪在校排名%,國文檢定,英文檢定,數A檢定,數B檢定,社會檢定,自然檢定,英聽檢定
115,國立中正大學,04107,政治學系【外加】,True,2,0.0,,,,,均標,前標,,均標,前標,,
115,國立中正大學,04108,傳播學系,False,5,5.0,5.0,11.0,,,均標,均標,,,均標,,
115,國立中正大學,04108,傳播學系【外加】,True,2,0.0,,,,,均標,均標,,,均標,,
115,國立中正大學,04109,經濟學系,False,27,27.0,27.0,16.0,,,均標,均標,,前標,,,
115,國立中正大學,04109,經濟學系【外加】,True,4,0.0,,,,,均標,均標,,前標,,,
115,國立中正大學,04110,財務金融學系,False,11,11.0,11.0,8.0,,,均標,前標,,前標,,,
115,國立中正大學,04110,財務金融學系【外加】,True,1,0.0,,,,,均標,前標,,前標,,,
115,國立中正大學,04111,企業管理學系,False,13,13.0,10.0,27.0,3.0,8.0,均標,前標,,前標,,,
115,國立中正大學,04112,會計與資訊科技學系,False,6,6.0,6.0,6.0,,,均標,前標,均標,前標,,,
115,國立中正大學,04113,法律學系法學組,False,10,10.0,10.0,13.0,,,頂標,前標,,均標,前標,,
115,國立中正大學,04113,法律學系法學組【外加】,True,1,0.0,,,,,頂標,前標,,均標,前標,,
115,國立中正大學,04114,法律學系法制組,False,10,10.0,5.0,11.0,5.0,12.0,頂標,前標,,均標,前標,,
115,國立中正大學,04114,法律學系法制組【外加】,True,1,0.0,,,,,頂標,前標,,均標,前標,,
115,國立中正大學,04115,財經法律學系,False,15,15.0,10.0,17.0,5.0,19.0,頂標,前標,,均標,前標,,B級
115,國立中正大學,04115,財經法律學系【外加】,True,1,0.0,,,,,頂標,前標,,均標,前標,,B級
115,國立中正大學,04116,成人及繼續教育學系,False,4,4.0,2.0,21.0,2.0,10.0,均標,均標,,均標,均標,,B級
115,國立中正大學,04117,犯罪防治學系,False,2,2.0,2.0,10.0,,,前標,前標,,均標,前標,,
115,國立中正大學,04118,數學系,False,8,8.0,5.0,30.0,3.0,11.0,,均標,前標,,,前標,
115,國立中正大學,04119,地球與環境科學系,False,7,7.0,1.0,12.0,6.0,13.0,均標,均標,均標,,,前標,
115,國立中正大學,04119,地球與環境科學系【外加】,True,1,0.0,,,,12.0,均標,均標,均標,,,前標,
115,國立中正大學,04120,物理學系,False,3,3.0,3.0,15.0,,,,均標,前標,,,前標,
115,國立中正大學,04121,化學暨生物化學系,False,18,18.0,9.0,21.0,9.0,11.0,均標,均標,前標,,,前標,
115,國立中正大學,04121,化學暨生物化學系【外加】,True,2,0.0,,,,,均標,均標,前標,,,前標,
115,國立中正大學,04122,資訊工程學系,False,6,6.0,4.0,29.0,2.0,9.0,,前標,頂標,,,前標,
115,國立中正大學,04123,電機工程學系,False,9,9.0,9.0,7.0,,,均標,前標,頂標,,,前標,
115,國立中正大學,04124,機械工程學系機械工程組,False,9,9.0,9.0,12.0,,,均標,均標,前標,,,前標,
115,國立中正大學,04125,機械工程學系光機電整合工程組,False,4,4.0,4.0,7.0,,,均標,均標,前標,,,前標,
115,國立中正大學,04126,化學工程學系,False,11,11.0,10.0,21.0,1.0,6.0,均標,前標,前標,,,前標,
115,國立中正大學,04127,通訊工程學系,False,4,4.0,4.0,6.0,,,均標,前標,前標,,,前標,
115,國立中正大學,04128,資訊管理學系,False,5,5.0,5.0,6.0,,,均標,前標,前標,,,,
115,國立中正大學,04128,資訊管理學系【外加】,True,1,0.0,,,,,均標,前標,前標,,,,
115,國立中正大學,04129,生物醫學科學系,False,6,6.0,3.0,25.0,3.0,8.0,均標,前標,均標,,,前標,
115,國立中正大學,04129,生物醫學科學系【外加】,True,1,0.0,,,,,均標,前標,均標,,,前標,
115,國立中正大學,04130,心理學系,False,7,7.0,7.0,6.0,,,均標,均標,均標,,,均標,
115,國立中正大學,04130,心理學系【外加】,True,2,0.0,,,,,均標,均標,均標,,,均標,
115,國立中正大學,04131,運動競技學系,False,2,2.0,2.0,1.0,,,底標,底標,,,,,
115,國立中正大學,04131,運動競技學系【外加】,True,1,1.0,1.0,3.0,,,底標,底標,,,,,
115,大葉大學,04201,財務金融學系,False,1,1.0,1.0,32.0,,,,,,,底標,,
115,大葉大學,04202,應用日語學系,False,1,1.0,1.0,31.0,,,,,,,底標,,
115,大葉大學,04202,應用日語學系【外加】,True,1,0.0,,,,,,,,,底標,,
115,大葉大學,04203,餐旅管理學系,False,1,0.0,,,,,底標,,,,,,
115,大葉大學,04203,餐旅管理學系【外加】,True,1,0.0,,,,,底標,,,,,,
115,大葉大學,04204,烘焙暨飲料調製學士學位學程,False,4,2.0,2.0,43.0,,,,,,,底標,,
115,大葉大學,04204,烘焙暨飲料調製學士學位學程【外加】,True,1,0.0,,,,,,,,,底標,,
115,大葉大學,04205,設計學系,False,1,0.0,,,,,底標,,,,,,
115,大葉大學,04205,設計學系【外加】,True,1,0.0,,,,,底標,,,,,,
115,大葉大學,04206,多媒體數位內容學士學位學程,False,5,2.0,2.0,43.0,,,底標,,,,,,
115,大葉大學,04206,多媒體數位內容學士學位學程【外加】,True,1,0.0,,,,,底標,,,,,,
115,大葉大學,04207,AI創新設計學士學位學程,False,4,0.0,,,,,底標,,,,,,
115,大葉大學,04207,AI創新設計學士學位學程【外加】,True,1,0.0,,,,,底標,,,,,,
115,大葉大學,04208,機械與自動化工程學系,False,6,0.0,,,,,,,底標,,,,
115,大葉大學,04208,機械與自動化工程學系【外加】,True,1,0.0,,,,,,,底標,,,,
115,大葉大學,04209,電機工程學系,False,4,1.0,1.0,27.0,,,,,底標,,,,
115,大葉大學,04209,電機工程學系【外加】,True,1,0.0,,,,,,,底標,,,,
115,大葉大學,04210,環境與安全工程學系(環境永續組),False,3,0.0,,,,,底標,,,,,,
115,大葉大學,04210,,False,1,0.0,,,,,底標,,,,,,
115,大葉大學,04211,環境與安全工程學系(安全科技組),False,2,0.0,,,,,底標,,,,,,
115,大葉大學,04212,,False,1,0.0,,,,,,底標,,,,,
115,大葉大學,04213,生物醫學系(檢驗醫學組),False,1,0.0,,,,,底標,,,,,,
115,大葉大學,04214,空間設計學系建築組,False,1,0.0,,,,,底標,,,,,,
115,大葉大學,04214,空間設計學系建築組【外加】,True,1,0.0,,,,,底標,,,,,,
115,大葉大學,04215,資訊工程學系,False,7,0.0,,,,,,底標,,,,,
115,大葉大學,04215,資訊工程學系【外加】,True,1,0.0,,,,,,底標,,,,,
115,大葉大學,04216,半導體學士學位學程,False,5,0.0,,,,,,,底標,,,,
115,大葉大學,04216,半導體學士學位學程【外加】,True,1,0.0,,,,,,,底標,,,,
115,大葉大學,04217,生物醫學系(生物醫藥組),False,1,0.0,,,,,,底標,,,,,
115,大葉大學,04217,生物醫學系(生物醫藥組)【外加】,True,1,0.0,,,,,,底標,,,,,
115,大葉大學,04218,藥用植物與食品保健學系,False,2,0.0,,,,,,底標,,,,,
115,大葉大學,04218,藥用植物與食品保健學系【外加】,True,1,0.0,,,,,,底標,,,,,
115,大葉大學,04219,護理學系,False,7,1.0,,,1.0,37.0,,底標,,,,,
115,大葉大學,04219,護理學系【外加】,True,1,0.0,,,,,,底標,,,,,
115,大葉大學,04220,視光學系,False,3,3.0,3.0,44.0,,,底標,,,,,,
115,大葉大學,04220,視光學系【外加】,True,1,0.0,,,,,底標,,,,,,
115,大葉大學,04221,職能治療學系,False,1,1.0,1.0,39.0,,,,底標,,,,,
115,大葉大學,04221,職能治療學系【外加】,True,1,0.0,,,,,,底標,,,,,
115,華梵大學,04401,智慧生活科技學系大數據與管理組,False,2,0.0,,,,,,,底標,底標,,,
115,華梵大學,04401,,False,1,0.0,,,,,,,底標,底標,,,
115,華梵大學,04402,智慧生活設計學系空間設計組,False,1,0.0,,,,,底標,,,,,,
115,華梵大學,04403,,False,1,0.0,,,,,底標,,,,,,
115,華梵大學,04404,攝影與VR設計學系VR與互動媒體組,False,1,1.0,1.0,49.0,,,底標,,,,,,
115,華梵大學,04404,,False,1,0.0,,,,,底標,,,,,,
115,華梵大學,04405,攝影與VR設計學系攝影與科技藝術組,False,2,0.0,,,,,底標,,,,,,
115,華梵大學,04405,,False,1,0.0,,,,,底標,,,,,,
115,華梵大學,04406,美術與文創學系文創設計組,False,2,2.0,2.0,45.0,,,底標,,,,,,
115,華梵大學,04407,智慧生活科技學系智慧產品開發組,False,2,0.0,,,,,,,底標,底標,,,
115,華梵大學,04407,,False,1,0.0,,,,,,,底標,底標,,,
115,華梵大學,04408,美術與文創學系美術創作組,False,2,1.0,1.0,45.0,,,,,,,,,
115,華梵大學,04408,美術與文創學系美術創作組【外加】,True,1,0.0,,,,,,,,,,,
115,義守大學,04501,資訊管理學系,False,2,2.0,,,2.0,33.0,底標,,,,,,
115,義守大學,04501,資訊管理學系【外加】,True,1,0.0,,,,,底標,,,,,,
115,義守大學,04502,企業管理學系,False,2,2.0,,,2.0,32.0,底標,,,,,,
115,義守大學,04502,企業管理學系【外加】,True,1,0.0,,,,,底標,,,,,,
115,義守大學,04503,財務金融管理學系,False,8,8.0,3.0,42.0,5.0,32.0,底標,,,,,,
115,義守大學,04503,財務金融管理學系【外加】,True,1,0.0,,,,,底標,,,,,,
115,義守大學,04504,會計學系,False,3,3.0,,,3.0,38.0,底標,,,,,,
115,義守大學,04504,會計學系【外加】,True,1,0.0,,,,,底標,,,,,,
115,義守大學,04505,醫務管理學系,False,9,9.0,4.0,39.0,5.0,33.0,底標,,,,,,
115,義守大學,04505,醫務管理學系【外加】,True,1,0.0,,,,,底標,,,,,,
115,義守大學,04506,餐旅管理學系,False,3,3.0,1.0,48.0,2.0,25.0,底標,,,,,,
115,義守大學,04506,餐旅管理學系【外加】,True,1,0.0,,,,,底標,,,,,,
115,義守大學,04507,廚藝暨美食學學系,False,3,2.0,1.0,18.0,1.0,44.0,底標,,,,,,
115,義守大學,04507,廚藝暨美食學學系【外加】,True,1,0.0,,,,,底標,,,,,,
115,義守大學,04508,,False,1,1.0,,,1.0,40.0,,後標,,,,,
115,義守大學,04509,應用日語學系,False,8,7.0,,,7.0,50.0,底標,,,,,,
115,義守大學,04509,應用日語學系【外加】,True,1,0.0,,,,,底標,,,,,,
115,義守大學,04510,大眾傳播學系,False,4,4.0,1.0,31.0,3.0,46.0,底標,,,,,,
115,義守大學,04510,大眾傳播學系【外加】,True,1,0.0,,,,,底標,,,,,,
115,義守大學,04511,電影與電視學系,False,4,1.0,,,1.0,45.0,底標,,,,,,
115,義守大學,04511,電影與電視學系【外加】,True,1,0.0,,,,,底標,,,,,,
115,義守大學,04512,視覺藝術與設計學系,False,1,1.0,1.0,3.0,,,底標,,,,,,
115,義守大學,04512,視覺藝術與設計學系【外加】,True,1,0.0,,,,,底標,,,,,,
115,義守大學,04513,電機工程學系,False,32,26.0,4.0,38.0,22.0,50.0,,,,,,後標,
115,義守大學,04513,電機工程學系【外加】,True,1,0.0,,,,,,,,,,後標,
115,義守大學,04514,電子工程學系,False,5,4.0,,,4.0,50.0,,,,,,後標,
115,義守大學,04514,電子工程學系【外加】,True,1,0.0,,,,,,,,,,後標,
115,義守大學,04515,資訊工程學系,False,10,9.0,2.0,42.0,7.0,44.0,,,底標,底標,,,
115,義守大學,04515,資訊工程學系【外加】,True,1,0.0,,,,,,,底標,底標,,,
115,義守大學,04516,機械與自動化工程學系,False,3,3.0,2.0,47.0,1.0,31.0,,,底標,,,,
115,義守大學,04516,機械與自動化工程學系【外加】,True,1,0.0,,,,,,,底標,,,,
115,義守大學,04517,化學工程學系,False,4,2.0,,,2.0,36.0,,,底標,,,,
115,義守大學,04517,化學工程學系【外加】,True,1,0.0,,,,,,,底標,,,,
115,義守大學,04518,土木工程學系,False,2,2.0,2.0,32.0,,,,,底標,,,,
115,義守大學,04518,土木工程學系【外加】,True,1,0.0,,,,,,,底標,,,,
115,義守大學,04519,材料科學與工程學系,False,6,6.0,4.0,50.0,2.0,40.0,,,底標,,,,
115,義守大學,04519,材料科學與工程學系【外加】,True,1,0.0,,,,,,,底標,,,,
115,義守大學,04520,智慧科技英語學士學位學程,False,1,1.0,,,1.0,29.0,,底標,,,,,
115,義守大學,04521,半導體學士學位學程,False,3,3.0,,,3.0,25.0,,,,,,後標,
115,義守大學,04521,半導體學士學位學程【外加】,True,1,0.0,,,,,,,,,,後標,
115,義守大學,04522,生物醫學工程學系,False,9,3.0,1.0,38.0,2.0,48.0,,後標,,,,,
115,義守大學,04522,生物醫學工程學系【外加】,True,1,0.0,,,,,,後標,,,,,
115,義守大學,04523,醫學科學與生物科技學系,False,11,10.0,3.0,47.0,7.0,50.0,後標,,,,,,
115,義守大學,04523,醫學科學與生物科技學系【外加】,True,1,0.0,,,,,後標,,,,,,
115,義守大學,04524,營養學系,False,13,13.0,4.0,45.0,9.0,43.0,底標,,,,,,
115,義守大學,04524,營養學系【外加】,True,1,0.0,,,,,底標,,,,,,
115,義守大學,04525,護理學系,False,32,32.0,13.0,48.0,19.0,46.0,底標,,,,,,
115,義守大學,04525,護理學系【外加】,True,1,0.0,,,,,底標,,,,,,
115,義守大學,04526,醫學影像暨放射科學系,False,38,38.0,23.0,48.0,15.0,25.0,,,,,,後標,
115,義守大學,04526,醫學影像暨放射科學系【外加】,True,1,0.0,,,,,,,,,,後標,
115,義守大學,04527,物理治療學系,False,45,45.0,45.0,20.0,,,,,,,,均標,
115,義守大學,04527,物理治療學系【外加】,True,1,1.0,1.0,21.0,,,,,,,,均標,
115,義守大學,04528,職能治療學系,False,47,47.0,47.0,40.0,,,,,,,,後標,
115,義守大學,04528,職能治療學系【外加】,True,1,1.0,1.0,16.0,,,,,,,,後標,
115,義守大學,04529,醫學檢驗技術學系,False,47,47.0,19.0,49.0,28.0,35.0,,,,,,後標,
115,義守大學,04529,醫學檢驗技術學系【外加】,True,1,0.0,,,,,,,,,,後標,
115,銘傳大學,04601,企業管理學系品牌行銷組（臺北校區）,False,11,11.0,8.0,42.0,3.0,25.0,底標,底標,,,,,
115,銘傳大學,04602,企業管理學系企業管理組（臺北校區）,False,12,12.0,9.0,47.0,3.0,29.0,底標,,,底標,,,
115,銘傳大學,04602,,False,5,1.0,1.0,31.0,,,底標,,,底標,,,
115,銘傳大學,04603,會計學系會計審計組（臺北校區）,False,12,12.0,6.0,47.0,6.0,28.0,底標,底標,,,底標,,
115,銘傳大學,04603,,False,2,0.0,,,,,底標,底標,,,底標,,
115,銘傳大學,04604,會計學系稅務規劃組（臺北校區）,False,13,13.0,4.0,47.0,9.0,44.0,底標,,,,底標,,
115,銘傳大學,04604,,False,3,0.0,,,,,底標,,,,底標,,
115,銘傳大學,04605,財務金融學系（臺北校區）,False,28,28.0,28.0,39.0,,,底標,,,,,,
115,銘傳大學,04605,財務金融學系（臺北校區）【外加】,True,8,0.0,,,,,底標,,,,,,
115,銘傳大學,04606,,False,6,6.0,1.0,46.0,5.0,30.0,底標,,,,,,
115,銘傳大學,04606,,False,3,0.0,,,,,底標,,,,,,
115,銘傳大學,04607,,False,8,6.0,3.0,43.0,3.0,46.0,,,,,底標,,
115,銘傳大學,04608,,False,15,15.0,5.0,35.0,10.0,40.0,,底標,,,,,
115,銘傳大學,04608,,False,5,0.0,,,,,,底標,,,,,
115,銘傳大學,04609,,False,5,5.0,5.0,47.0,,,底標,,,,,,
115,銘傳大學,04609,,False,1,0.0,,,,,底標,,,,,,
115,銘傳大學,04610,新媒體暨傳播管理學系（臺北校區）,False,8,8.0,4.0,48.0,4.0,38.0,,後標,,,,,
115,銘傳大學,04610,,False,1,0.0,,,,,,後標,,,,,
115,銘傳大學,04611,廣播電視學系（臺北校區）,False,8,8.0,7.0,44.0,1.0,24.0,底標,,,,底標,,
115,銘傳大學,04611,廣播電視學系（臺北校區）【外加】,True,1,0.0,,,,,底標,,,,底標,,
115,銘傳大學,04612,廣告暨策略行銷學系（臺北校區）,False,9,9.0,4.0,47.0,5.0,48.0,,底標,,,,,
115,銘傳大學,04612,,False,2,0.0,,,,,,底標,,,,,
115,銘傳大學,04613,影音新聞暨社群傳播學系（臺北校區）,False,5,3.0,,,3.0,47.0,,底標,,,,,
115,銘傳大學,04613,,False,2,0.0,,,,,,底標,,,,,
115,銘傳大學,04614,,False,3,3.0,2.0,46.0,1.0,22.0,,底標,,,,,
115,銘傳大學,04614,,False,2,0.0,,,,,,底標,,,,,
115,銘傳大學,04615,法律學系（臺北校區）,False,20,20.0,20.0,28.0,,,後標,底標,,,後標,,
115,銘傳大學,04615,法律學系（臺北校區）【外加】,True,5,0.0,,,,,後標,底標,,,後標,,
115,銘傳大學,04616,財金法律學系（臺北校區）,False,20,20.0,18.0,46.0,2.0,11.0,後標,底標,,,後標,,
115,銘傳大學,04616,財金法律學系（臺北校區）【外加】,True,3,0.0,,,,,後標,底標,,,後標,,
115,銘傳大學,04617,,False,3,3.0,1.0,16.0,2.0,36.0,,後標,,,,,
